list,Direction,Stop Name,Latitude,Longitude,Name-en-normalized,UID,map link
brts stops,UP,Kalas,18.579815,73.87626,Kalas,,http://maps.google.com/?q=loc:18.5798150000001,73.8762599999998
brts stops,Down,Kalas,18.579819,73.876346,Kalas,,http://maps.google.com/?q=loc:18.579819,73.876346
brts stops,UP,Kalbhornagar,18.646015,73.7886,Kalbhornagar,,http://maps.google.com/?q=loc:18.646015,73.7886
brts stops,Down,Kalbhornagar,18.6468694,73.7884297,Kalbhornagar,,http://maps.google.com/?q=loc:18.6468694,73.7884297
brts stops,UP,Kalewadi Phata,18.604094,73.776362,Kalewadi Phata,,http://maps.google.com/?q=loc:18.6040939999998,73.776362
brts stops,Down,Kalewadi Phata,18.604538,73.775959,Kalewadi Phata,,http://maps.google.com/?q=loc:18.6045380000004,73.7759589999998
brts stops,UP,Kalpataru Society,18.60179768,73.81618294,Kalpataru Society,,http://maps.google.com/?q=loc:18.6017976770003,73.8161829400001
brts stops,Down,Kalpataru Society,18.60190356,73.81619255,Kalpataru Society,,http://maps.google.com/?q=loc:18.6019035599996,73.81619255
brts stops,UP,Kalubai Mandir Ramtekdi,18.506455,73.907477,Kalubai Mandir Ramtekdi,,http://maps.google.com/?q=loc:18.506455,73.907477
brts stops,Down,Kalubai Mandir Ramtekdi,18.506535,73.90651,Kalubai Mandir Ramtekdi,,http://maps.google.com/?q=loc:18.506535,73.90651
brts stops,UP,Kalyani Forge Nagar Road,18.656931,74.082584,Kalyani Forge Nagar Road,,http://maps.google.com/?q=loc:18.656931,74.082584
brts stops,Down,Kalyani Forge Nagar Road,18.656931,74.082584,Kalyani Forge Nagar Road,,http://maps.google.com/?q=loc:18.656931,74.082584
brts stops,UP,Kamalnayan Bajaj School,18.658834,73.796619,Kamalnayan Bajaj School,,http://maps.google.com/?q=loc:18.658834,73.796619
brts stops,Down,Kamalnayan Bajaj School,18.659317,73.796196,Kamalnayan Bajaj School,,http://maps.google.com/?q=loc:18.659317,73.796196
brts stops,UP,Karan Park,18.555112,73.920766,Karan Park,,http://maps.google.com/?q=loc:18.555112,73.920766
brts stops,Down,Karan Park,18.555067,73.920763,Karan Park,,http://maps.google.com/?q=loc:18.555067,73.920763
brts stops,UP,Karhar Company,18.553319,73.928686,Karhar Company,,http://maps.google.com/?q=loc:18.5533189999999,73.9286859999997
brts stops,Down,Karhar Company,18.552925,73.928671,Karhar Company,,http://maps.google.com/?q=loc:18.552925,73.928671
brts stops,UP,Karve Bungalow,18.5116521,73.8292096,Karve Bungalow,,http://maps.google.com/?q=loc:18.5116521,73.8292096
brts stops,Down,Karve Bungalow,18.510195,73.83019,Karve Bungalow,,http://maps.google.com/?q=loc:18.510195,73.83019
brts stops,UP,Karve Putala,18.502398,73.816497,Karve Putala,,http://maps.google.com/?q=loc:18.502398,73.816497
brts stops,UP,Karve Putla,18.502398,73.816497,Karve Putala,,http://maps.google.com/?q=loc:18.502398,73.816497
brts stops,Down,Karve Putala,18.50177,73.814902,Karve Putala,,http://maps.google.com/?q=loc:18.5017699999997,73.8149020000002
brts stops,Down,Karve Putla,18.502023,73.814799,Karve Putala,,http://maps.google.com/?q=loc:18.502023,73.814799
brts stops,UP,Karvenagar,18.489301,73.814452,Karvenagar,,http://maps.google.com/?q=loc:18.4893009999998,73.8144519999998
brts stops,Down,Karvenagar,18.489405,73.814742,Karvenagar,,http://maps.google.com/?q=loc:18.489405,73.8147419999995
brts stops,UP,Kasarwadi,18.604249,73.824399,Kasarwadi,,http://maps.google.com/?q=loc:18.604249,73.824399
brts stops,Down,Kasarwadi,18.604412,73.824906,Kasarwadi,,http://maps.google.com/?q=loc:18.604412,73.824906
brts stops,Down,Kasba Peth Police Chowky,18.520398,73.85587,Kasba Peth Police Chowky,,http://maps.google.com/?q=loc:18.520398,73.85587
brts stops,UP,Kaspate Chowk,18.58970111,73.77849683,Kaspate Chowk,,http://maps.google.com/?q=loc:18.5897011100004,73.77849683
brts stops,Down,Kaspate Chowk,18.58977661,73.77852609,Kaspate Chowk,,http://maps.google.com/?q=loc:18.5897766100003,73.77852609
brts stops,UP,Kasturba Gandhi General Hospital,18.573011,73.881662,Kasturba Gandhi General Hospital,,http://maps.google.com/?q=loc:18.5730110000001,73.881662
brts stops,Down,Kasturba Gandhi General Hospital,18.573189,73.882037,Kasturba Gandhi General Hospital,,http://maps.google.com/?q=loc:18.5731889999999,73.8820369999996
brts stops,UP,Kasturba Gandhi Vasahat,18.555013,73.81882,Kasturba Gandhi Vasahat,,http://maps.google.com/?q=loc:18.555013,73.81882
brts stops,Down,Kasturba Gandhi Vasahat,18.555146,73.818967,Kasturba Gandhi Vasahat,,http://maps.google.com/?q=loc:18.555146,73.818967
brts stops,UP,Kasturi Market,18.664373,73.795122,Kasturi Market,,http://maps.google.com/?q=loc:18.664373,73.795122
brts stops,Down,Kasturi Market,18.664381,73.79524,Kasturi Market,,http://maps.google.com/?q=loc:18.664381,73.79524
brts stops,UP,Kasturi Shikshan Sanstha,18.698905,74.139532,Kasturi Shikshan Sanstha,,http://maps.google.com/?q=loc:18.698905,74.139532
brts stops,Down,Kasturi Shikshan Sanstha,18.699271,74.136141,Kasturi Shikshan Sanstha,,http://maps.google.com/?q=loc:18.699271,74.136141
brts stops,UP,Kate Patil Chowk,18.599438,73.807052,Kate Patil Chowk,,http://maps.google.com/?q=loc:18.599438,73.807052
brts stops,Down,Kate Patil Chowk,18.599456,73.807442,Kate Patil Chowk,,http://maps.google.com/?q=loc:18.5994559999999,73.8074420000002
brts stops,UP,Kate Petrol Pump,18.592845,73.801594,Kate Petrol Pump,,http://maps.google.com/?q=loc:18.592845,73.801594
brts stops,Down,Kate Petrol Pump,18.592649,73.801894,Kate Petrol Pump,,http://maps.google.com/?q=loc:18.592649,73.801894
brts stops,UP,Katraj,18.4476,73.8585,Katraj,,http://maps.google.com/?q=loc:18.4476,73.8585
brts stops,Down,Katraj,18.446651,73.859105,Katraj,,http://maps.google.com/?q=loc:18.446651,73.859105
brts stops,UP,Kekan gas,18.574638,73.895561,Kekan gas,,http://maps.google.com/?q=loc:18.5746380000002,73.8955609999998
brts stops,Down,Kekan gas,18.57476,73.895605,Kekan gas,,http://maps.google.com/?q=loc:18.57476,73.895605
brts stops,UP,KEM Hospital,18.520065,73.8678433,KEM Hospital,,http://maps.google.com/?q=loc:18.520065,73.8678433
brts stops,Down,KEM Hospital,18.520358,73.867655,KEM Hospital,,http://maps.google.com/?q=loc:18.5203580000003,73.8676550000002
brts stops,UP,Kendriya Vidyalaya Sangamwadi,18.545414,73.876262,Kendriya Vidyalaya Sangamwadi,,http://maps.google.com/?q=loc:18.5454140000004,73.876262
brts stops,Down,Kendriya Vidyalaya Sangamwadi,18.545414,73.876262,Kendriya Vidyalaya Sangamwadi,,http://maps.google.com/?q=loc:18.5454140000004,73.876262
brts stops,UP,Kesriwada,18.516253,73.848912,Kesariwada,,http://maps.google.com/?q=loc:18.5162530000002,73.8489119999998
brts stops,UP,Kesnand Phata,18.581185,73.987277,Kesnand Phata,,http://maps.google.com/?q=loc:18.581185,73.987277
brts stops,Down,Kesnand Phata,18.58076,73.987652,Kesnand Phata,,http://maps.google.com/?q=loc:18.58076,73.987652
brts stops,UP,Khadki Bazar,18.566474,73.84844,Khadki Bazar,,http://maps.google.com/?q=loc:18.5664739999996,73.8484400000002
brts stops,Down,Khadki Bazar,18.56669,73.848951,Khadki Bazar,,http://maps.google.com/?q=loc:18.56669,73.848951
brts stops,UP,Khandvenagar,18.572087,73.954916,Khandvenagar,,http://maps.google.com/?q=loc:18.5720869999997,73.9549159999997
brts stops,Down,Khandvenagar,18.572062,73.955205,Khandvenagar,,http://maps.google.com/?q=loc:18.5720619999997,73.9552050000003
brts stops,UP,Kharadi Bypass,18.5624035,73.937675,Kharadi Bypass,,http://maps.google.com/?q=loc:18.5624035000001,73.9376749999997
brts stops,Down,Kharadi Bypass,18.5624035,73.937675,Kharadi Bypass,,http://maps.google.com/?q=loc:18.5624035000001,73.9376749999997
brts stops,UP,Kharadi Gaon,18.548867,73.94194,Kharadi Gaon,,http://maps.google.com/?q=loc:18.548867,73.94194
brts stops,Down,Kharadi Gaon,18.547737,73.946138,Kharadi Gaon,,http://maps.google.com/?q=loc:18.547737,73.946138
brts stops,UP,Kharalwadi,18.623265,73.808003,Kharalwadi,,http://maps.google.com/?q=loc:18.623265,73.808003
brts stops,Down,Kharalwadi,18.623384,73.807896,Kharalwadi,,http://maps.google.com/?q=loc:18.6233839999995,73.8078960000001
brts stops,UP,Khardkarnagar,,,Khardkarnagar,,http://maps.google.com/?q=loc:,
brts stops,Down,Khardkarnagar,,,Khardkarnagar,,http://maps.google.com/?q=loc:,
brts stops,UP,Khulewadi,18.568434,73.934222,Khulewadi,,http://maps.google.com/?q=loc:18.5684339999996,73.9342220000002
brts stops,Down,Khulewadi,18.56847,73.934233,Khulewadi,,http://maps.google.com/?q=loc:18.56847,73.9342330000002
brts stops,UP,Kirloskar Press,18.49662,73.859306,Kirloskar Press,,http://maps.google.com/?q=loc:18.49662,73.859306
brts stops,Down,Kirloskar Press,18.496603,73.859874,Kirloskar Press,,http://maps.google.com/?q=loc:18.496603,73.859874
brts stops,UP,Kirtanebaug,18.523127,73.932197,Kirtanebaug,,http://maps.google.com/?q=loc:18.523127,73.932197
brts stops,Down,Kirtanebaug,18.523369,73.932291,Kirtanebaug,,http://maps.google.com/?q=loc:18.5233689999997,73.9322910000001
brts stops,UP,Kokane Chowk,18.59756,73.79078,Kokane Chowk,,http://maps.google.com/?q=loc:18.59756,73.79078
brts stops,Down,Kokane Chowk,18.597642,73.790316,Kokane Chowk,,http://maps.google.com/?q=loc:18.5976420000001,73.7903159999999
brts stops,UP,Konark Campus,18.570636,73.911187,Konark Campus,,http://maps.google.com/?q=loc:18.570636,73.911187
brts stops,Down,Konark Campus,18.570814,73.9112,Konark Campus,,http://maps.google.com/?q=loc:18.570814,73.9112
brts stops,UP,Konarknagar,18.566576,73.910901,Konarknagar,,http://maps.google.com/?q=loc:18.566576,73.910901
brts stops,Down,Konarknagar,18.566456,73.910849,Konarknagar,,http://maps.google.com/?q=loc:18.566456,73.910849
brts stops,UP,Koregaon Bhima,18.645889,74.059924,Koregaon Bhima,,http://maps.google.com/?q=loc:18.6458889999999,74.0599239999998
brts stops,Down,Koregaon Bhima,18.645889,74.059924,Koregaon Bhima,,http://maps.google.com/?q=loc:18.6458889999999,74.0599239999998
brts stops,UP,Kothrud Depot,18.507263,73.794642,Kothrud Depot,,http://maps.google.com/?q=loc:18.507263,73.794642
brts stops,Down,Kothrud Depot,18.507848,73.79499,Kothrud Depot,,http://maps.google.com/?q=loc:18.507848,73.79499
brts stops,UP,Kothrud Stand,18.499951,73.813476,Kothrud Stand,,http://maps.google.com/?q=loc:18.4999509999997,73.8134759999998
brts stops,Down,Kothrud Stand,18.499951,73.813476,Kothrud Stand,,http://maps.google.com/?q=loc:18.4999509999997,73.8134759999998
brts stops,UP,Krushna Mandir Nigdi,18.663446,73.773678,Krushna Mandir Nigdi,,http://maps.google.com/?q=loc:18.663446,73.773678
brts stops,Down,Krushna Mandir Nigdi,18.663446,73.773678,Krushna Mandir Nigdi,,http://maps.google.com/?q=loc:18.663446,73.773678
brts stops,UP,Krushnanagar,18.667244,73.78885,Krushnanagar,,http://maps.google.com/?q=loc:18.6672439999999,73.7888499999997
brts stops,Down,Krushnanagar,18.667328,73.7884,Krushnanagar,,http://maps.google.com/?q=loc:18.667328,73.7884
brts stops,UP,Krushnanagar Corner,18.66668,73.795761,Krushnanagar Corner,,http://maps.google.com/?q=loc:18.66668,73.795761
brts stops,Down,Krushnanagar Corner,18.666644,73.795881,Krushnanagar Corner,,http://maps.google.com/?q=loc:18.666644,73.795881
brts stops,UP,KSB Chowk,18.650748,73.80877,KSB Chowk,,http://maps.google.com/?q=loc:18.6507479999997,73.8087699999998
brts stops,Down,KSB Chowk,18.650335,73.809879,KSB Chowk,,http://maps.google.com/?q=loc:18.650335,73.809879
brts stops,UP,Kulkarni Petrol Pump,18.51289,73.844842,Kulkarni Petrol Pump,,http://maps.google.com/?q=loc:18.51289,73.844842
brts stops,Down,Kulkarni Petrol Pump,18.512894,73.843946,Kulkarni Petrol Pump,,http://maps.google.com/?q=loc:18.512894,73.8439459999998
brts stops,UP,Kumbre Park,18.503207,73.79788,Kumbare Park,,http://maps.google.com/?q=loc:18.5032070000001,73.7978800000004
brts stops,Down,Kumbre Park,18.503151,73.797887,Kumbare Park,,http://maps.google.com/?q=loc:18.5031509999998,73.7978870000001
brts stops,UP,Kumbharwada,18.524684,73.859098,Kumbharwada,,http://maps.google.com/?q=loc:18.5246839999996,73.8590980000001
brts stops,Down,Kumbharwada,18.524679,73.85872,Kumbharwada,,http://maps.google.com/?q=loc:18.5246789999996,73.8587200000002
brts stops,UP,Kunal Icon,18.594158,73.790932,Kunal Icon,,http://maps.google.com/?q=loc:18.594158,73.790932
brts stops,Down,Kunal Icon,18.594144,73.791087,Kunal Icon,,http://maps.google.com/?q=loc:18.594144,73.791087
brts stops,UP,Lakshmannagar,18.611298,73.768424,Lakshman Nagar,,http://maps.google.com/?q=loc:18.6112979999999,73.7684239999999
brts stops,Down,Lakshmannagar,18.611483,73.768667,Lakshman Nagar,,http://maps.google.com/?q=loc:18.6114829999996,73.7686670000003
brts stops,UP,Landewadi,18.6206654,73.840835,Landewadi,,http://maps.google.com/?q=loc:18.6206654,73.840835
brts stops,Down,Landewadi,18.620724,73.8440893,Landewadi,,http://maps.google.com/?q=loc:18.620724,73.8440893
brts stops,UP,Law College,18.516093,73.829013,Law College,,http://maps.google.com/?q=loc:18.516093,73.8290129999996
brts stops,Down,Law College,18.517247,73.829223,Law College,,http://maps.google.com/?q=loc:18.517247,73.829223
brts stops,UP,Laxmannagar,18.611298,73.768424,Laxmannagar,,http://maps.google.com/?q=loc:18.6112979999999,73.7684239999999
brts stops,Down,Laxmannagar,18.611483,73.768667,Laxmannagar,,http://maps.google.com/?q=loc:18.6114829999996,73.7686670000003
brts stops,UP,Laxmi Colony,18.49806,73.95791,Laxmi Colony,,http://maps.google.com/?q=loc:18.49806,73.95791
brts stops,Down,Laxmi Colony,18.4984,73.957107,Laxmi Colony,,http://maps.google.com/?q=loc:18.4984,73.9571069999997
brts stops,UP,Laxmi Mandir,18.681638,74.141913,Laxmi Mandir,,http://maps.google.com/?q=loc:18.6816380000004,74.1419129999999
brts stops,Down,Laxmi Mandir,18.681638,74.141913,Laxmi Mandir,,http://maps.google.com/?q=loc:18.6816380000004,74.1419129999999
brts stops,UP,Laxminagar Corner,18.492155,73.849734,Laxminagar Corner,,http://maps.google.com/?q=loc:18.492155,73.849734
brts stops,Down,Laxminagar Corner,18.492622,73.850622,Laxminagar Corner,,http://maps.google.com/?q=loc:18.492622,73.850622
brts stops,UP,Laxminarayan Talkies,18.4962,73.858,Laxminarayan Talkies,,http://maps.google.com/?q=loc:18.4962,73.858
brts stops,Down,Laxminarayan Talkies,18.4970009,73.8581605,Laxminarayan Talkies,,http://maps.google.com/?q=loc:18.4970009,73.8581605
brts stops,UP,LIC Corner,18.661823,73.781192,LIC Corner,,http://maps.google.com/?q=loc:18.6618230000003,73.7811920000004
brts stops,Down,LIC Corner,18.661925,73.781004,LIC Corner,,http://maps.google.com/?q=loc:18.6619249999999,73.7810040000001
brts stops,UP,Lokmangal,18.529994,73.850698,Lokmangal,,http://maps.google.com/?q=loc:18.529994,73.850698
brts stops,Down,Lokmangal,,,Lokmangal,,http://maps.google.com/?q=loc:,
brts stops,UP,Lokmanya Hospital,18.636574,73.789114,Lokmanya Hospital,,http://maps.google.com/?q=loc:18.636574,73.789114
brts stops,Down,Lokmanya Hospital,18.63628,73.789121,Lokmanya Hospital,,http://maps.google.com/?q=loc:18.63628,73.789121
brts stops,UP,Lonikand,18.620656,74.024809,Lonikand,,http://maps.google.com/?q=loc:18.620656,74.0248090000003
brts stops,Down,Lonikand,18.620656,74.024809,Lonikand,,http://maps.google.com/?q=loc:18.620656,74.0248090000003
brts stops,UP,Ma Na Pa,18.5223076,73.8525531,Ma Na Pa,,http://maps.google.com/?q=loc:18.5223076,73.8525531
brts stops,Down,Ma Na Pa,18.522409,73.852753,Ma Na Pa,,http://maps.google.com/?q=loc:18.5224090000001,73.852753
brts stops,UP,Ma Na Pa Shala Wakad,18.594519,73.77366,Ma Na Pa Shala Wakad,,http://maps.google.com/?q=loc:18.594519,73.77366
brts stops,Down,Ma Na Pa Shala Wakad,18.594453,73.77355,Ma Na Pa Shala Wakad,,http://maps.google.com/?q=loc:18.594453,73.77355
brts stops,UP,Mafatlal Bungalow,18.536487,73.836493,Mafatlal Bungalow,,http://maps.google.com/?q=loc:18.536487,73.836493
brts stops,UP,Magarpatta Dawakhana,18.502609,73.926629,Magarpatta Dawakhana,,http://maps.google.com/?q=loc:18.502609,73.926629
brts stops,Down,Magarpatta Dawakhana,18.502579,73.927758,Magarpatta Dawakhana,,http://maps.google.com/?q=loc:18.5025790000002,73.9277580000001
brts stops,UP,Magarpatta Ma Na Pa Shala,18.512321,73.93235,Magarpatta Ma Na Pa Shala,,http://maps.google.com/?q=loc:18.5123209999996,73.9323499999996
brts stops,Down,Magarpatta Ma Na Pa Shala,18.512158,73.932533,Magarpatta Ma Na Pa Shala,,http://maps.google.com/?q=loc:18.5121580000002,73.9325330000004
brts stops,UP,Magzine,18.633258,73.87479,Magzine,,http://maps.google.com/?q=loc:18.6332579999996,73.8747900000002
brts stops,Down,Magzine,18.63351,73.874876,Magzine,,http://maps.google.com/?q=loc:18.6335099999996,73.8748760000002
brts stops,UP,Mahadev Mandir Pimple Saudagar,18.601772,73.799366,Mahadev Mandir Pimple Saudagar,,http://maps.google.com/?q=loc:18.601772,73.799366
brts stops,Down,Mahadev Mandir Pimple Saudagar,18.602028,73.799867,Mahadev Mandir Pimple Saudagar,,http://maps.google.com/?q=loc:18.602028,73.799867
brts stops,UP,Maharastra Chowk,18.624276,73.85691,Maharashtra Chowk,,http://maps.google.com/?q=loc:18.624276,73.8569100000003
brts stops,Down,Maharastra Chowk,18.624179,73.856257,Maharashtra Chowk,,http://maps.google.com/?q=loc:18.624179,73.856257
brts stops,UP,Maharshinagar,18.492113,73.862913,Maharshinagar,,http://maps.google.com/?q=loc:18.492113,73.862913
brts stops,Down,Maharshinagar,18.492113,73.862913,Maharshinagar,,http://maps.google.com/?q=loc:18.492113,73.862913
brts stops,UP,Maharshinagar Shala,18.492395,73.866214,Maharshinagar Shala,,http://maps.google.com/?q=loc:18.492395,73.866214
brts stops,Down,Maharshinagar Shala,18.492395,73.866214,Maharshinagar Shala,,http://maps.google.com/?q=loc:18.492395,73.866214
brts stops,UP,MahatmaGandhi Bas Stand,18.506288,73.88228,MahatmaGandhi Bas Stand,,http://maps.google.com/?q=loc:18.506288,73.88228
brts stops,Down,MahatmaGandhi Bas Stand,18.506257,73.882003,MahatmaGandhi Bas Stand,,http://maps.google.com/?q=loc:18.506257,73.882003
brts stops,UP,Mahavirnagar,18.54686,73.92415,Mahavirnagar,,http://maps.google.com/?q=loc:18.54686,73.92415
brts stops,Down,Mahavirnagar,18.54686,73.92415,Mahavirnagar,,http://maps.google.com/?q=loc:18.54686,73.92415
brts stops,UP,Malwadi,18.480367,73.801004,Malwadi,,http://maps.google.com/?q=loc:18.4803670000001,73.8010039999996
brts stops,Down,Malwadi,18.480232,73.800964,Malwadi,,http://maps.google.com/?q=loc:18.4802320000002,73.8009639999999
brts stops,UP,Manajibaug,18.569856,73.841761,Manajibaug,,http://maps.google.com/?q=loc:18.5698559999998,73.8417610000002
brts stops,Down,Manajibaug,18.569828,73.841737,Manajibaug,,http://maps.google.com/?q=loc:18.569828,73.841737
brts stops,UP,Manik baug,18.47167,73.820864,Manikbaug,,http://maps.google.com/?q=loc:18.47167,73.820864
brts stops,UP,Manikbaug,18.47167,73.820864,Manikbaug,,http://maps.google.com/?q=loc:18.47167,73.820864
brts stops,Down,Manikbaug,18.473245,73.82165,Manikbaug,,http://maps.google.com/?q=loc:18.473245,73.82165
brts stops,UP,Manjari Farm,18.496726,73.967641,Manjari Farm,,http://maps.google.com/?q=loc:18.496726,73.967641
brts stops,Down,Manjari Farm,18.496678,73.967656,Manjari Farm,,http://maps.google.com/?q=loc:18.496678,73.9676559999996
brts stops,UP,Mankar Chowk,18.58975243,73.77431346,Mankar Chowk,,http://maps.google.com/?q=loc:18.5897524300002,73.7743134600003
brts stops,Down,Mankar Chowk,18.58998225,73.77439317,Mankar Chowk,,http://maps.google.com/?q=loc:18.5899822500003,73.7743931700003
brts stops,UP,Marshal,18.601114,73.826897,Marshal,,http://maps.google.com/?q=loc:18.6011139999997,73.8268970000004
brts stops,Down,Marshal,18.601342,73.826247,Marshal,,http://maps.google.com/?q=loc:18.6013420000003,73.8262469999996
brts stops,Down,Maruti Mandir,18.503564,73.820344,Maruti Mandir,,http://maps.google.com/?q=loc:18.503564,73.8203440000001
brts stops,UP,Maruti Mandir Kothrud,18.503793,73.82036,Maruti Mandir Kothrud,,http://maps.google.com/?q=loc:18.5037929999998,73.8203599999996
brts stops,Down,Maruti Mandir Kothrud,18.503564,73.820344,Maruti Mandir Kothrud,,http://maps.google.com/?q=loc:18.503564,73.8203440000001
brts stops,UP,Match Well Company,18.549633,73.918628,Match Well Company,,http://maps.google.com/?q=loc:18.5496330000003,73.9186280000001
brts stops,Down,Match Well Company,18.549643,73.918525,Match Well Company,,http://maps.google.com/?q=loc:18.5496429999996,73.9185249999996
brts stops,UP,Mati Ganpati,18.515806,73.846891,Mati Ganpati,,http://maps.google.com/?q=loc:18.5158060000002,73.8468910000003
brts stops,Down,Mati Ganpati,18.515966,73.847374,Mati Ganpati,,http://maps.google.com/?q=loc:18.5159659999997,73.8473739999999
brts stops,UP,Meera Society,18.50188,73.8705738,Meera Society,,http://maps.google.com/?q=loc:18.50188,73.8705738
brts stops,Down,Meera Society,18.501637,73.87061,Meera Society,,http://maps.google.com/?q=loc:18.501637,73.87061
brts stops,UP,Mega City,18.514142,73.932397,Mega City,,http://maps.google.com/?q=loc:18.5141420000001,73.9323969999999
brts stops,Down,Mega City,18.514119,73.932554,Mega City,,http://maps.google.com/?q=loc:18.514119,73.932554
brts stops,UP,Mental Corner,18.567141,73.878855,Mental Corner,,http://maps.google.com/?q=loc:18.567141,73.878855
brts stops,Down,Mental Corner,18.567363,73.878594,Mental Corner,,http://maps.google.com/?q=loc:18.567363,73.878594
brts stops,UP,Mental Hospital,18.56643,73.878681,Mental Hospital,,http://maps.google.com/?q=loc:18.5664300000001,73.8786810000001
brts stops,Down,Mental Hospital,18.566422,73.878674,Mental Hospital,,http://maps.google.com/?q=loc:18.5664219999995,73.8786740000004
brts stops,UP,Methodist Church,18.558325,73.855065,Methodist Church,,http://maps.google.com/?q=loc:18.5583249999999,73.8550650000002
brts stops,Down,Methodist Church,18.558482,73.854986,Methodist Church,,http://maps.google.com/?q=loc:18.5584819999997,73.8549859999999
brts stops,UP,MG Road Pune Camp,18.515696,73.878766,MG Road Pune Camp,,http://maps.google.com/?q=loc:18.515696,73.878766
brts stops,UP,Mhada Colony Vimannagar,18.573205,73.911853,Mhada Colony Vimannagar,,http://maps.google.com/?q=loc:18.573205,73.911853
brts stops,Down,Mhada Colony Vimannagar,18.573293,73.911822,Mhada Colony Vimannagar,,http://maps.google.com/?q=loc:18.573293,73.911822
brts stops,UP,Mhaskevasti,18.586571,73.87518,Mhaskevasti,,http://maps.google.com/?q=loc:18.586571,73.87518
brts stops,Down,Mhaskevasti,18.585738,73.875292,Mhaskevasti,,http://maps.google.com/?q=loc:18.585738,73.875292
brts stops,UP,Mhasoba Gate,18.53238,73.842327,Mhasoba Gate,,http://maps.google.com/?q=loc:18.53238,73.842327
brts stops,Down,Mhasoba Gate,18.533121,73.841533,Mhasoba Gate,,http://maps.google.com/?q=loc:18.533121,73.841533
brts stops,UP,Mhasoba Mandir,18.569268,73.866895,Mhasoba Mandir,,http://maps.google.com/?q=loc:18.569268,73.866895
brts stops,Down,Mhasoba Mandir,18.569252,73.8669,Mhasoba Mandir,,http://maps.google.com/?q=loc:18.569252,73.8669
brts stops,UP,Mhetrevasti,18.669646,73.793891,Mhetrevasti,,http://maps.google.com/?q=loc:18.6696459999996,73.7938909999996
brts stops,Down,Mhetrevasti,18.669711,73.79389,Mhetrevasti,,http://maps.google.com/?q=loc:18.669711,73.79389
brts stops,UP,MIDC Bhosari,18.620986,73.830593,MIDC Bhosari,,http://maps.google.com/?q=loc:18.620986,73.830593
brts stops,Down,MIDC Bhosari,18.62069,73.831086,MIDC Bhosari,,http://maps.google.com/?q=loc:18.62069,73.831086
brts stops,UP,MIDC Pimpri,18.641562,73.795592,MIDC Pimpri,,http://maps.google.com/?q=loc:18.641562,73.795592
brts stops,Down,MIDC Pimpri,18.641193,73.79526,MIDC Pimpri,,http://maps.google.com/?q=loc:18.641193,73.79526
brts stops,UP,MIT College,18.510772,73.818573,MIT College,,http://maps.google.com/?q=loc:18.510772,73.818573
brts stops,Down,Mitra Mandal Sabhagruha,18.498099,73.854088,Mitra Mandal Sabhagruha,,http://maps.google.com/?q=loc:18.498099,73.854088
brts stops,UP,Modern HighSchool,18.524741,73.849472,Modern HighSchool,,http://maps.google.com/?q=loc:18.524741,73.849472
brts stops,Down,Modern HighSchool,18.524741,73.849472,Modern HighSchool,,http://maps.google.com/?q=loc:18.524741,73.849472
brts stops,UP,Mohanagar Corner,18.642514,73.79686,Mohanagar Corner,,http://maps.google.com/?q=loc:18.642514,73.79686
brts stops,Down,Mohanagar Corner,18.642233,73.797008,Mohanagar Corner,,http://maps.google.com/?q=loc:18.642233,73.797008
brts stops,UP,Mohannagar Chinchwad,18.644401,73.796201,Mohannagar Chinchwad,,http://maps.google.com/?q=loc:18.644401,73.796201
brts stops,Down,Mohannagar Chinchwad,18.64441,73.796236,Mohannagar Chinchwad,,http://maps.google.com/?q=loc:18.64441,73.796236
brts stops,UP,More Prekshagruha,18.63433,73.787443,More Prekshagruha,,http://maps.google.com/?q=loc:18.63433,73.787443
brts stops,Down,More Prekshagruha,18.634162,73.787482,More Prekshagruha,,http://maps.google.com/?q=loc:18.634162,73.787482
brts stops,UP,More Vidyalay,18.510145,73.820966,More Vidyalay,,http://maps.google.com/?q=loc:18.510145,73.8209659999995
brts stops,Down,More Vidyalay,18.510429,73.819538,More Vidyalay,,http://maps.google.com/?q=loc:18.5104290000004,73.8195379999998
brts stops,UP,Morebaug,18.4498468,73.8581016,Morebaug,,http://maps.google.com/?q=loc:18.4498468,73.8581016
brts stops,Down,Morebaug,18.449717,73.858274,Morebaug,,http://maps.google.com/?q=loc:18.449717,73.858274
brts stops,UP,Morevasti,18.669646,73.796398,Morevasti,,http://maps.google.com/?q=loc:18.6696459999996,73.7963979999998
brts stops,Down,Morevasti,18.670079,73.796138,Morevasti,,http://maps.google.com/?q=loc:18.670079,73.796138
brts stops,UP,Mount Vert Society Wakad,18.59013595,73.76982437,Mount Vert Society Wakad,,http://maps.google.com/?q=loc:18.5901359499996,73.7698243699999
brts stops,Down,Mount Vert Society Wakad,18.59009877,73.76959295,Mount Vert Society Wakad,,http://maps.google.com/?q=loc:18.5900987700002,73.7695929499996
brts stops,UP,Mukai Chowk,18.660385,73.731722,Mukai Chowk,,http://maps.google.com/?q=loc:18.6603849999999,73.7317220000002
brts stops,Down,Mukai Chowk,18.661385,73.731922,Mukai Chowk,,http://maps.google.com/?q=loc:18.6613850000001,73.7319219999997
brts stops,UP,Mukundnagar,18.494578,73.862022,Mukundnagar,,http://maps.google.com/?q=loc:18.494578,73.862022
brts stops,Down,Mukundnagar,18.494578,73.862022,Mukundnagar,,http://maps.google.com/?q=loc:18.494578,73.862022
