,list,Direction,Stop Name,Latitude,Longitude,Name-en-normalized,UID,map link,Unnamed: 8,UID_new
327,brts stops,UP,GPO,18.523591,73.87531800000001,GPO,,http://maps.google.com/?q=loc:18.523591,73.87531800000001,GPO1
328,brts stops,Down,GPO,18.523591,73.87531800000001,GPO,,http://maps.google.com/?q=loc:18.523591,73.87531800000001,
329,brts stops,UP,Green Oaks Company,18.564704000000003,73.91811700000001,Green Oaks Company,,http://maps.google.com/?q=loc:18.564704,73.91811700000001,GROACO1
330,brts stops,Down,Green Oaks Company,18.564574,73.918214,Green Oaks Company,,http://maps.google.com/?q=loc:18.564574,73.918214,GREOAKCOM1
331,brts stops,UP,Guardroom,18.568585000000002,73.89729399999999,Guardroom,,http://maps.google.com/?q=loc:18.568585,73.89729399999999,GUA1
332,brts stops,Down,Guardroom,18.568319,73.89720200000001,Guardroom,,http://maps.google.com/?q=loc:18.568319,73.89720200000001,GUAR1
333,brts stops,UP,Gunjan Corner,18.54574,73.88806329999998,Gunjan Corner,,http://maps.google.com/?q=loc:18.5457400000003,73.88806329999998,GUCO1
334,brts stops,Down,Gunjan Corner,18.545703,73.888103,Gunjan Corner,,http://maps.google.com/?q=loc:18.5457030000003,73.888103,GUNCOR1
335,brts stops,UP,Gupta Steel,18.662625,74.091272,Gupta Steel,,http://maps.google.com/?q=loc:18.662625,74.091272,GUST1
336,brts stops,Down,Gupta Steel,18.662625,74.091272,Gupta Steel,,http://maps.google.com/?q=loc:18.662625,74.091272,GUPSTE1
337,brts stops,UP,Guru Ganeshnagar,18.503028,73.799295,Guru Ganeshnagar,,http://maps.google.com/?q=loc:18.5030279999996,73.799295,GUGA1
338,brts stops,Down,Guru Ganeshnagar,18.50294,73.79942,Guru Ganeshnagar,,http://maps.google.com/?q=loc:18.5029399999999,73.79942,GURGAN1
339,brts stops,UP,Guruprasad Bungalow,18.536776,73.880954,Guruprasad Bungalow,,http://maps.google.com/?q=loc:18.5367760000001,73.880954,GUBU1
340,brts stops,UP,HA,18.620767999999998,73.81071999999999,HA,,http://maps.google.com/?q=loc:18.6207680000003,73.81071999999999,HA1
341,brts stops,Down,HA,18.620791,73.810084,HA,,http://maps.google.com/?q=loc:18.6207910000002,73.810084,
342,brts stops,UP,Hadapsar Gadital,18.50023,73.93865799999999,Hadapsar Gadital,,http://maps.google.com/?q=loc:18.50023,73.93865799999999,HAGA1
343,brts stops,Down,Hadapsar Gadital,18.500881,73.93893100000001,Hadapsar Gadital,,http://maps.google.com/?q=loc:18.500881,73.93893100000001,HADGAD1
344,brts stops,UP,Hadapsargaon,18.50153,73.930777,Hadapsargaon,,http://maps.google.com/?q=loc:18.50153,73.930777,HAD1
345,brts stops,Down,Hadapsargaon,18.501773999999997,73.933137,Hadapsargaon,,http://maps.google.com/?q=loc:18.501774,73.933137,HADA1
346,brts stops,UP,HDFC,18.65455,73.80321500000001,HDFC,,http://maps.google.com/?q=loc:18.65455,73.80321500000001,HDF1
347,brts stops,Down,HDFC,18.65464,73.803403,HDFC,,http://maps.google.com/?q=loc:18.65464,73.803403,HDFC1
348,brts stops,UP,Hingane,18.481473,73.825964,Hingne,,http://maps.google.com/?q=loc:18.481473,73.825964,HIN1
349,brts stops,UP,Hingne,18.481473,73.825964,Hingne,,http://maps.google.com/?q=loc:18.481473,73.825964,HING1
350,brts stops,Down,Hingane,18.480242,73.825336,Hingne,,http://maps.google.com/?q=loc:18.480242,73.825336,
351,brts stops,Down,Hingne,18.480242,73.825336,Hingne,,http://maps.google.com/?q=loc:18.480242,73.825336,
352,brts stops,UP,Hinjawadi Jakat Naka,18.59082,73.74684599999999,Hinjawadi Jakat Naka,,http://maps.google.com/?q=loc:18.5908200000002,73.74684599999999,HIJANA1
353,brts stops,Down,Hinjawadi Jakat Naka,18.590977,73.746943,Hinjawadi Jakat Naka,,http://maps.google.com/?q=loc:18.5909769999996,73.746943,HINJAKNAK1
354,brts stops,UP,Hinjawadi Maan Phase 3,18.576539,73.688389,Hinjawadi Maan Phase 3,,http://maps.google.com/?q=loc:18.576539,73.688389,HIMAPH31
355,brts stops,Down,Hinjawadi Maan Phase 3,18.576553,73.68817800000001,Hinjawadi Maan Phase 3,,http://maps.google.com/?q=loc:18.576553,73.68817800000001,HINMAAPHA31
356,brts stops,UP,Hinjawadigaon,18.59168,73.73904300000001,Hinjawadigaon,,http://maps.google.com/?q=loc:18.59168,73.73904300000001,HINJ1
357,brts stops,Down,Hinjawadigaon,18.591701999999998,73.73899999999999,Hinjawadigaon,,http://maps.google.com/?q=loc:18.591702,73.73899999999999,
358,brts stops,UP,Hirabaug,18.50435,73.8548,Hirabaug,,http://maps.google.com/?q=loc:18.50435,73.8548,HIR1
359,brts stops,UP,Holkar Pul Corner,18.552882,73.86451600000001,Holkar Pul Corner,,http://maps.google.com/?q=loc:18.552882,73.86451600000001,HOPUCO1
360,brts stops,Down,Holkar Pul Corner,18.552622,73.865206,Holkar Pul Corner,,http://maps.google.com/?q=loc:18.5526220000001,73.865206,HOLPULCOR1
361,brts stops,UP,Holkar water works,18.557016,73.858665,Holkar water works,,http://maps.google.com/?q=loc:18.557016,73.858665,HOWAWO1
362,brts stops,Down,Holkar water works,18.55669,73.859787,Holkar water works,,http://maps.google.com/?q=loc:18.55669,73.859787,HOLWATWOR1
363,brts stops,UP,Homegaurd,18.55611,73.875129,Homegaurd,,http://maps.google.com/?q=loc:18.5561099999999,73.875129,HOM1
364,brts stops,Down,Homegaurd,18.55611,73.875129,Homegaurd,,http://maps.google.com/?q=loc:18.5561099999999,73.875129,HOME1
365,brts stops,UP,IBM,18.489303,73.950519,IBM,,http://maps.google.com/?q=loc:18.489303,73.950519,IBM1
366,brts stops,Down,IBM,18.489437,73.950599,IBM,,http://maps.google.com/?q=loc:18.489437,73.950599,
367,brts stops,UP,Ideal Colony,18.510772,73.818573,Ideal Colony,,http://maps.google.com/?q=loc:18.510772,73.818573,IDCO1
368,brts stops,Down,Ideal Colony,18.510251999999998,73.817509,Ideal Colony,,http://maps.google.com/?q=loc:18.510252,73.817509,IDECOL1
369,brts stops,Down,Incometax Office,18.525427,73.876599,Income Tax Office,,http://maps.google.com/?q=loc:18.525427,73.876599,INTAOF1
370,brts stops,Down,Incometax Office,18.525427,73.876599,Income Tax Office,,http://maps.google.com/?q=loc:18.525427,73.876599,INCTAXOFF1
371,brts stops,UP,Indian Card,18.616598,73.813633,Indian Card,,http://maps.google.com/?q=loc:18.616598,73.813633,INCA1
372,brts stops,Down,Indian Card,18.615937,73.814825,Indian Card,,http://maps.google.com/?q=loc:18.615937,73.814825,INDCAR1
373,brts stops,UP,Indian Hume Pipe,18.470432000000002,73.82037,Indian Hume Pipe,,http://maps.google.com/?q=loc:18.470432,73.82037,INHUPI1
374,brts stops,Down,Indian Hume Pipe,18.470329,73.82051700000001,Indian Hume Pipe,,http://maps.google.com/?q=loc:18.470329,73.82051700000001,INDHUMPIP1
375,brts stops,UP,Indiranagar,18.641185,73.783027,Indiranagar,,http://maps.google.com/?q=loc:18.641185,73.783027,IND1
376,brts stops,Down,Indiranagar,18.641187,73.78331899999999,Indiranagar,,http://maps.google.com/?q=loc:18.641187,73.78331899999999,INDI1
377,brts stops,UP,Indrayaninagar Corner,18.629476999999998,73.832726,Indrayaninagar Corner,,http://maps.google.com/?q=loc:18.629477,73.832726,INCO1
378,brts stops,Down,Indrayaninagar Corner,18.629476999999998,73.832726,Indrayaninagar Corner,,http://maps.google.com/?q=loc:18.629477,73.832726,INDCOR1
379,brts stops,UP,Infosys Phase 1,18.586370000000002,73.733315,Infosys Phase 1,,http://maps.google.com/?q=loc:18.58637,73.733315,INPH11
380,brts stops,Down,InfosysPhase 1,18.586351999999998,73.733913,Infosys Phase 1,,http://maps.google.com/?q=loc:18.586352,73.733913,INFPHA11
381,brts stops,UP,Infosys Phase 2,18.593536,73.708345,Infosys Phase 2,,http://maps.google.com/?q=loc:18.5935359999998,73.708345,INPH21
382,brts stops,Down,InfosysPhase 2,18.593475,73.707658,Infosys Phase 2,,http://maps.google.com/?q=loc:18.5934750000002,73.707658,INFPHA21
383,brts stops,UP,IT Tower,18.550078,73.939628,IT Tower,,http://maps.google.com/?q=loc:18.550078,73.939628,ITTO1
384,brts stops,Down,IT Tower,18.549865,73.94029,IT Tower,,http://maps.google.com/?q=loc:18.549865,73.94029,ITTOW1
385,brts stops,UP,ITI Talegaon Dhamdhere,18.670997,74.14648000000001,ITI Talegaon Dhamdhere,,http://maps.google.com/?q=loc:18.670997,74.14648000000001,ITTADH1
386,brts stops,Down,ITI Talegaon Dhamdhere,18.670997,74.14648000000001,ITI Talegaon Dhamdhere,,http://maps.google.com/?q=loc:18.670997,74.14648000000001,ITITALDHA1
387,brts stops,UP,Jadhavvasti,18.59205,74.00307,Jadhavvasti,,http://maps.google.com/?q=loc:18.59205,74.00307,JAD1
388,brts stops,Down,Jadhavvasti,18.59205,74.00307,Jadhavvasti,,http://maps.google.com/?q=loc:18.59205,74.00307,JADH1
389,brts stops,UP,Jagtap Dairy,18.593295,73.784213,Jagtap Dairy,,http://maps.google.com/?q=loc:18.5932950000001,73.784213,JADA1
390,brts stops,Down,Jagtap Dairy,18.593459,73.784509,Jagtap Dairy,,http://maps.google.com/?q=loc:18.5934589999999,73.784509,JAGDAI1
391,brts stops,UP,Jagtap Dairy Lonikand,18.6158608,74.0192332,Jagtap Dairy Lonikand,,http://maps.google.com/?q=loc:18.6158608,74.0192332,JADALO1
392,brts stops,Down,Jagtap Dairy Lonikand,18.6158608,74.0192332,Jagtap Dairy Lonikand,,http://maps.google.com/?q=loc:18.6158608,74.0192332,JAGDAILON1
393,brts stops,UP,Jagtapvasti,18.630682,74.03924,Jagtapvasti,,http://maps.google.com/?q=loc:18.630682,74.03924,JAG1
394,brts stops,Down,Jagtapvasti,18.630682,74.03924,Jagtapvasti,,http://maps.google.com/?q=loc:18.630682,74.03924,JAGT1
395,brts stops,UP,Jai Bhavaninagar,18.509517000000002,73.812489,Jai Bhavaninagar,,http://maps.google.com/?q=loc:18.509517,73.812489,JABH1
396,brts stops,Down,Jai Bhavaninagar,18.508503,73.81067,Jai Bhavaninagar,,http://maps.google.com/?q=loc:18.508503,73.81067,JAIBHA1
397,brts stops,UP,Jai Ganesh Vision,18.648542000000003,73.78502900000001,Jai Ganesh Vision,,http://maps.google.com/?q=loc:18.648542,73.78502900000001,JAGAVI1
398,brts stops,Down,Jai Ganesh Vision,18.647632,73.785088,Jai Ganesh Vision,,http://maps.google.com/?q=loc:18.647632,73.785088,JAIGANVIS1
399,brts stops,UP,Jaidevnagar,18.48944,73.83099200000001,Jaidevnagar,,http://maps.google.com/?q=loc:18.48944,73.83099200000001,JAI1
400,brts stops,Down,Jaidevnagar,18.488766000000002,73.83023100000001,Jaidevnagar,,http://maps.google.com/?q=loc:18.488766,73.83023100000001,JAID1
401,brts stops,UP,Jakatevasti,18.688382,74.126058,Jakatevasti,,http://maps.google.com/?q=loc:18.688382,74.126058,JAK1
402,brts stops,Down,Jakatevasti,18.688382,74.126058,Jakatevasti,,http://maps.google.com/?q=loc:18.688382,74.126058,JAKA1
403,brts stops,UP,Janakbaba Darga,18.56552833,73.94392333,Janakbaba Darga,,http://maps.google.com/?q=loc:18.5655283332998,73.9439233333,JANDAR1
404,brts stops,Down,Janakbaba Darga,18.565467,73.94408,Janakbaba Darga,,http://maps.google.com/?q=loc:18.5654670000001,73.94408,
405,brts stops,UP,Javalkarnagar,18.60009791,73.81315527,Javalkarnagar,,http://maps.google.com/?q=loc:18.6000979099997,73.81315527,JAV1
406,brts stops,Down,Javalkarnagar,18.60020506,73.81313705,Javalkarnagar,,http://maps.google.com/?q=loc:18.6002050599997,73.81313705,JAVA1
407,brts stops,UP,Jayashree Talkies,18.64196,73.79202,Jayshree Talkies,,http://maps.google.com/?q=loc:18.64196,73.79202,JATA1
408,brts stops,Down,Jayashree Talkies,18.6419117,73.7926867,Jayshree Talkies,,http://maps.google.com/?q=loc:18.6419117,73.7926867,JAYTAL1
409,brts stops,Down,Jahangir Hospital,18.532523,73.877463,Jehangir Hospital,,http://maps.google.com/?q=loc:18.532523,73.877463,JEHO1
410,brts stops,UP,Jijamatabaug,18.518821,73.858364,Jijamatabaug,,http://maps.google.com/?q=loc:18.518821,73.858364,JIJ1
411,brts stops,Down,Jijamatabaug,18.518608999999998,73.856971,Jijamatabaug,,http://maps.google.com/?q=loc:18.518609,73.856971,JIJA1
412,brts stops,Down,Jilha Parishad,18.523332999999997,73.869069,Jilha Parishad,,http://maps.google.com/?q=loc:18.523333,73.869069,JIPA1
413,brts stops,UP,Jilha Parishad Bank,18.523072,73.870589,Jilha Parishad Bank,,http://maps.google.com/?q=loc:18.523072,73.870589,JIPABA1
414,brts stops,Down,Jilha Parishad Bank,18.523120000000002,73.87070200000001,Jilha Parishad Bank,,http://maps.google.com/?q=loc:18.52312,73.87070200000001,JILPARBAN1
415,brts stops,UP,Jog Enggineering,18.544811,73.930828,Jog Enggineering,,http://maps.google.com/?q=loc:18.544811,73.930828,JOEN1
416,brts stops,Down,Jog Enggineering,18.547792,73.929866,Jog Enggineering,,http://maps.google.com/?q=loc:18.547792,73.929866,JOGENG1
417,brts stops,UP,Juna PulGate,18.508629,73.879463,Juna Pulgate,,http://maps.google.com/?q=loc:18.508629,73.879463,JUPU1
418,brts stops,Down,Juna Pul Gate,18.507807999999997,73.87941500000001,Juna Pulgate,,http://maps.google.com/?q=loc:18.507808,73.87941500000001,JUNPUL1
419,brts stops,UP,Kachara Depot Kothrud,18.507639,73.799208,Kachara Depot Kothrud,,http://maps.google.com/?q=loc:18.507639,73.799208,KADEKO1
420,brts stops,Down,Kachara Depot Kothrud,18.507395000000002,73.799863,Kachara Depot Kothrud,,http://maps.google.com/?q=loc:18.507395,73.799863,KACDEPKOT1
421,brts stops,UP,Kailas Market,18.567976,73.912547,Kailas Market,,http://maps.google.com/?q=loc:18.567976,73.912547,KAMA1
422,brts stops,Down,Kailas Market,18.567815,73.914777,Kailas Market,,http://maps.google.com/?q=loc:18.567815,73.914777,KAIMAR1
423,brts stops,UP,Kala Khadak Vasahat,18.610492,73.759623,Kala Khadak Vasahat,,http://maps.google.com/?q=loc:18.610492,73.759623,KAKHVA1
424,brts stops,Down,Kala Khadak Vasahat,18.610464999999998,73.759434,Kala Khadak Vasahat,,http://maps.google.com/?q=loc:18.610465,73.759434,KALKHAVAS1
425,brts stops,UP,Kalas,18.579815,73.87626,Kalas,,http://maps.google.com/?q=loc:18.5798150000001,73.87626,KAL1
426,brts stops,Down,Kalas,18.579819,73.876346,Kalas,,http://maps.google.com/?q=loc:18.579819,73.876346,KALA1
427,brts stops,UP,Kalbhornagar,18.646015,73.7886,Kalbhornagar,,http://maps.google.com/?q=loc:18.646015,73.7886,KALB1
428,brts stops,Down,Kalbhornagar,18.6468694,73.78842970000001,Kalbhornagar,,http://maps.google.com/?q=loc:18.6468694,73.78842970000001,
429,brts stops,UP,Kalewadi Phata,18.604094,73.776362,Kalewadi Phata,,http://maps.google.com/?q=loc:18.6040939999998,73.776362,KAPH1
430,brts stops,Down,Kalewadi Phata,18.604538,73.775959,Kalewadi Phata,,http://maps.google.com/?q=loc:18.6045380000004,73.775959,KALPHA1
431,brts stops,UP,Kalpataru Society,18.60179768,73.81618294,Kalpataru Society,,http://maps.google.com/?q=loc:18.6017976770003,73.81618294,KASO1
432,brts stops,Down,Kalpataru Society,18.60190356,73.81619255,Kalpataru Society,,http://maps.google.com/?q=loc:18.6019035599996,73.81619255,KALSOC1
433,brts stops,UP,Kalubai Mandir Ramtekdi,18.506455,73.907477,Kalubai Mandir Ramtekdi,,http://maps.google.com/?q=loc:18.506455,73.907477,KAMARA1
434,brts stops,Down,Kalubai Mandir Ramtekdi,18.506535,73.90651,Kalubai Mandir Ramtekdi,,http://maps.google.com/?q=loc:18.506535,73.90651,KALMANRAM1
435,brts stops,UP,Kalyani Forge Nagar Road,18.656931,74.082584,Kalyani Forge Nagar Road,,http://maps.google.com/?q=loc:18.656931,74.082584,KAFONARO1
436,brts stops,Down,Kalyani Forge Nagar Road,18.656931,74.082584,Kalyani Forge Nagar Road,,http://maps.google.com/?q=loc:18.656931,74.082584,KALFORNAGROA1
437,brts stops,UP,Kamalnayan Bajaj School,18.658834,73.79661899999999,Kamalnayan Bajaj School,,http://maps.google.com/?q=loc:18.658834,73.79661899999999,KABASC1
438,brts stops,Down,Kamalnayan Bajaj School,18.659317,73.796196,Kamalnayan Bajaj School,,http://maps.google.com/?q=loc:18.659317,73.796196,KAMBAJSCH1
439,brts stops,UP,Karan Park,18.555112,73.920766,Karan Park,,http://maps.google.com/?q=loc:18.555112,73.920766,KAPA1
440,brts stops,Down,Karan Park,18.555067,73.920763,Karan Park,,http://maps.google.com/?q=loc:18.555067,73.920763,KARPAR1
441,brts stops,UP,Karhar Company,18.553319000000002,73.928686,Karhar Company,,http://maps.google.com/?q=loc:18.5533189999999,73.928686,KACO1
442,brts stops,Down,Karhar Company,18.552925,73.928671,Karhar Company,,http://maps.google.com/?q=loc:18.552925,73.928671,KARCOM1
443,brts stops,UP,Karve Bungalow,18.5116521,73.82920959999998,Karve Bungalow,,http://maps.google.com/?q=loc:18.5116521,73.82920959999998,KABU1
444,brts stops,Down,Karve Bungalow,18.510195,73.83019,Karve Bungalow,,http://maps.google.com/?q=loc:18.510195,73.83019,KARBUN1
445,brts stops,UP,Karve Putala,18.502398,73.816497,Karve Putala,,http://maps.google.com/?q=loc:18.502398,73.816497,KAPU1
446,brts stops,UP,Karve Putla,18.502398,73.816497,Karve Putala,,http://maps.google.com/?q=loc:18.502398,73.816497,KARPUT1
447,brts stops,Down,Karve Putala,18.50177,73.814902,Karve Putala,,http://maps.google.com/?q=loc:18.5017699999997,73.814902,
448,brts stops,Down,Karve Putla,18.502023,73.814799,Karve Putala,,http://maps.google.com/?q=loc:18.502023,73.814799,
449,brts stops,UP,Karvenagar,18.489301,73.814452,Karvenagar,,http://maps.google.com/?q=loc:18.4893009999998,73.814452,KAR1
450,brts stops,Down,Karvenagar,18.489404999999998,73.81474200000001,Karvenagar,,http://maps.google.com/?q=loc:18.489405,73.81474200000001,KARV1
451,brts stops,UP,Kasarwadi,18.604249,73.824399,Kasarwadi,,http://maps.google.com/?q=loc:18.604249,73.824399,KAS1
452,brts stops,Down,Kasarwadi,18.604412,73.824906,Kasarwadi,,http://maps.google.com/?q=loc:18.604412,73.824906,KASA1
453,brts stops,Down,Kasba Peth Police Chowky,18.520398,73.85587,Kasba Peth Police Chowky,,http://maps.google.com/?q=loc:18.520398,73.85587,KAPEPOCH1
454,brts stops,UP,Kaspate Chowk,18.58970111,73.77849683,Kaspate Chowk,,http://maps.google.com/?q=loc:18.5897011100004,73.77849683,KACH1
455,brts stops,Down,Kaspate Chowk,18.58977661,73.77852609,Kaspate Chowk,,http://maps.google.com/?q=loc:18.5897766100003,73.77852609,KASCHO1
456,brts stops,UP,Kasturba Gandhi General Hospital,18.573010999999997,73.881662,Kasturba Gandhi General Hospital,,http://maps.google.com/?q=loc:18.5730110000001,73.881662,KAGAGEHO1
457,brts stops,Down,Kasturba Gandhi General Hospital,18.573189000000003,73.882037,Kasturba Gandhi General Hospital,,http://maps.google.com/?q=loc:18.5731889999999,73.882037,KASGANGENHOS1
458,brts stops,UP,Kasturba Gandhi Vasahat,18.555013,73.81882,Kasturba Gandhi Vasahat,,http://maps.google.com/?q=loc:18.555013,73.81882,KAGAVA1
459,brts stops,Down,Kasturba Gandhi Vasahat,18.555146,73.818967,Kasturba Gandhi Vasahat,,http://maps.google.com/?q=loc:18.555146,73.818967,KASGANVAS1
460,brts stops,UP,Kasturi Market,18.664373,73.79512199999999,Kasturi Market,,http://maps.google.com/?q=loc:18.664373,73.79512199999999,KASMAR1
461,brts stops,Down,Kasturi Market,18.664381,73.79524,Kasturi Market,,http://maps.google.com/?q=loc:18.664381,73.79524,
462,brts stops,UP,Kasturi Shikshan Sanstha,18.698905,74.13953199999999,Kasturi Shikshan Sanstha,,http://maps.google.com/?q=loc:18.698905,74.13953199999999,KASHSA1
463,brts stops,Down,Kasturi Shikshan Sanstha,18.699271,74.13614100000001,Kasturi Shikshan Sanstha,,http://maps.google.com/?q=loc:18.699271,74.13614100000001,KASSHISAN1
464,brts stops,UP,Kate Patil Chowk,18.599438,73.807052,Kate Patil Chowk,,http://maps.google.com/?q=loc:18.599438,73.807052,KAPACH1
465,brts stops,Down,Kate Patil Chowk,18.599456,73.80744200000001,Kate Patil Chowk,,http://maps.google.com/?q=loc:18.5994559999999,73.80744200000001,KATPATCHO1
466,brts stops,UP,Kate Petrol Pump,18.592845,73.801594,Kate Petrol Pump,,http://maps.google.com/?q=loc:18.592845,73.801594,KAPEPU1
467,brts stops,Down,Kate Petrol Pump,18.592648999999998,73.80189399999999,Kate Petrol Pump,,http://maps.google.com/?q=loc:18.592649,73.80189399999999,KATPETPUM1
468,brts stops,UP,Katraj,18.4476,73.8585,Katraj,,http://maps.google.com/?q=loc:18.4476,73.8585,KAT1
469,brts stops,Down,Katraj,18.446651,73.859105,Katraj,,http://maps.google.com/?q=loc:18.446651,73.859105,KATR1
470,brts stops,UP,Kekan gas,18.574638,73.895561,Kekan gas,,http://maps.google.com/?q=loc:18.5746380000002,73.895561,KEGA1
471,brts stops,Down,Kekan gas,18.57476,73.895605,Kekan gas,,http://maps.google.com/?q=loc:18.57476,73.895605,KEKGAS1
472,brts stops,UP,KEM Hospital,18.520065,73.86784329999999,KEM Hospital,,http://maps.google.com/?q=loc:18.520065,73.86784329999999,KEHO1
473,brts stops,Down,KEM Hospital,18.520357999999998,73.867655,KEM Hospital,,http://maps.google.com/?q=loc:18.5203580000003,73.867655,KEMHOS1
474,brts stops,UP,Kendriya Vidyalaya Sangamwadi,18.545414,73.876262,Kendriya Vidyalaya Sangamwadi,,http://maps.google.com/?q=loc:18.5454140000004,73.876262,KEVISA1
475,brts stops,Down,Kendriya Vidyalaya Sangamwadi,18.545414,73.876262,Kendriya Vidyalaya Sangamwadi,,http://maps.google.com/?q=loc:18.5454140000004,73.876262,KENVIDSAN1
476,brts stops,UP,Kesriwada,18.516253,73.848912,Kesariwada,,http://maps.google.com/?q=loc:18.5162530000002,73.848912,KES1
477,brts stops,UP,Kesnand Phata,18.581185,73.987277,Kesnand Phata,,http://maps.google.com/?q=loc:18.581185,73.987277,KEPH1
478,brts stops,Down,Kesnand Phata,18.58076,73.987652,Kesnand Phata,,http://maps.google.com/?q=loc:18.58076,73.987652,KESPHA1
479,brts stops,UP,Khadki Bazar,18.566474,73.84844,Khadki Bazar,,http://maps.google.com/?q=loc:18.5664739999996,73.84844,KHBA1
480,brts stops,Down,Khadki Bazar,18.566689999999998,73.848951,Khadki Bazar,,http://maps.google.com/?q=loc:18.56669,73.848951,KHABAZ1
481,brts stops,UP,Khandvenagar,18.572087,73.954916,Khandvenagar,,http://maps.google.com/?q=loc:18.5720869999997,73.954916,KHA1
482,brts stops,Down,Khandvenagar,18.572062,73.955205,Khandvenagar,,http://maps.google.com/?q=loc:18.5720619999997,73.955205,KHAN1
483,brts stops,UP,Kharadi Bypass,18.562403500000002,73.937675,Kharadi Bypass,,http://maps.google.com/?q=loc:18.5624035000001,73.937675,KHBY1
484,brts stops,Down,Kharadi Bypass,18.562403500000002,73.937675,Kharadi Bypass,,http://maps.google.com/?q=loc:18.5624035000001,73.937675,KHABYP1
485,brts stops,UP,Kharadi Gaon,18.548867,73.94194,Kharadi Gaon,,http://maps.google.com/?q=loc:18.548867,73.94194,KHGA1
486,brts stops,Down,Kharadi Gaon,18.547736999999998,73.946138,Kharadi Gaon,,http://maps.google.com/?q=loc:18.547737,73.946138,KHAGAO1
487,brts stops,UP,Kharalwadi,18.623265,73.808003,Kharalwadi,,http://maps.google.com/?q=loc:18.623265,73.808003,KHAR1
488,brts stops,Down,Kharalwadi,18.623383999999998,73.807896,Kharalwadi,,http://maps.google.com/?q=loc:18.6233839999995,73.807896,
489,brts stops,UP,Khardkarnagar,,,Khardkarnagar,,http://maps.google.com/?q=loc:,,
490,brts stops,Down,Khardkarnagar,,,Khardkarnagar,,http://maps.google.com/?q=loc:,,
491,brts stops,UP,Khulewadi,18.568434,73.93422199999999,Khulewadi,,http://maps.google.com/?q=loc:18.5684339999996,73.93422199999999,KHU1
492,brts stops,Down,Khulewadi,18.56847,73.93423299999999,Khulewadi,,http://maps.google.com/?q=loc:18.56847,73.93423299999999,KHUL1
493,brts stops,UP,Kirloskar Press,18.49662,73.859306,Kirloskar Press,,http://maps.google.com/?q=loc:18.49662,73.859306,KIPR1
494,brts stops,Down,Kirloskar Press,18.496603,73.859874,Kirloskar Press,,http://maps.google.com/?q=loc:18.496603,73.859874,KIRPRE1
495,brts stops,UP,Kirtanebaug,18.523127,73.932197,Kirtanebaug,,http://maps.google.com/?q=loc:18.523127,73.932197,KIR1
496,brts stops,Down,Kirtanebaug,18.523369,73.932291,Kirtanebaug,,http://maps.google.com/?q=loc:18.5233689999997,73.932291,KIRT1
497,brts stops,UP,Kokane Chowk,18.59756,73.79078,Kokane Chowk,,http://maps.google.com/?q=loc:18.59756,73.79078,KOCH1
498,brts stops,Down,Kokane Chowk,18.597642,73.790316,Kokane Chowk,,http://maps.google.com/?q=loc:18.5976420000001,73.790316,KOKCHO1
499,brts stops,UP,Konark Campus,18.570636,73.911187,Konark Campus,,http://maps.google.com/?q=loc:18.570636,73.911187,KOCA1
500,brts stops,Down,Konark Campus,18.570814000000002,73.9112,Konark Campus,,http://maps.google.com/?q=loc:18.570814,73.9112,KONCAM1
501,brts stops,UP,Konarknagar,18.566576,73.910901,Konarknagar,,http://maps.google.com/?q=loc:18.566576,73.910901,KON1
502,brts stops,Down,Konarknagar,18.566456,73.910849,Konarknagar,,http://maps.google.com/?q=loc:18.566456,73.910849,KONA1
503,brts stops,UP,Koregaon Bhima,18.645889,74.059924,Koregaon Bhima,,http://maps.google.com/?q=loc:18.6458889999999,74.059924,KOBH1
504,brts stops,Down,Koregaon Bhima,18.645889,74.059924,Koregaon Bhima,,http://maps.google.com/?q=loc:18.6458889999999,74.059924,KORBHI1
505,brts stops,UP,Kothrud Depot,18.507263000000002,73.79464200000001,Kothrud Depot,,http://maps.google.com/?q=loc:18.507263,73.79464200000001,KODE1
506,brts stops,Down,Kothrud Depot,18.507848000000003,73.79499,Kothrud Depot,,http://maps.google.com/?q=loc:18.507848,73.79499,KOTDEP1
507,brts stops,UP,Kothrud Stand,18.499951,73.813476,Kothrud Stand,,http://maps.google.com/?q=loc:18.4999509999997,73.813476,KOST1
508,brts stops,Down,Kothrud Stand,18.499951,73.813476,Kothrud Stand,,http://maps.google.com/?q=loc:18.4999509999997,73.813476,KOTSTA1
509,brts stops,UP,Krushna Mandir Nigdi,18.663446,73.773678,Krushna Mandir Nigdi,,http://maps.google.com/?q=loc:18.663446,73.773678,KRMANI1
510,brts stops,Down,Krushna Mandir Nigdi,18.663446,73.773678,Krushna Mandir Nigdi,,http://maps.google.com/?q=loc:18.663446,73.773678,KRUMANNIG1
511,brts stops,UP,Krushnanagar,18.667244,73.78885,Krushnanagar,,http://maps.google.com/?q=loc:18.6672439999999,73.78885,KRU1
512,brts stops,Down,Krushnanagar,18.667328,73.7884,Krushnanagar,,http://maps.google.com/?q=loc:18.667328,73.7884,KRUS1
513,brts stops,UP,Krushnanagar Corner,18.66668,73.795761,Krushnanagar Corner,,http://maps.google.com/?q=loc:18.66668,73.795761,KRCO1
514,brts stops,Down,Krushnanagar Corner,18.666644,73.79588100000001,Krushnanagar Corner,,http://maps.google.com/?q=loc:18.666644,73.79588100000001,KRUCOR1
