Sr.,Direction,Stop Name,Name-en-normalized,UID
2681,DOWN,Pancharatna Complex,Pancharatna Complex,
2682,DOWN,Pancharatnanagar,Pancharatnanagar,
2683,UP,Panchawati Niwas,Panchawati Niwas,
2684,DOWN,Panchawati Niwas,Panchawati Niwas,
2685,UP,Panchwati,Panchwati,
2686,DOWN,Panchwati,Panchwati,
2687,UP,Pandavnagar Hinjawadi,Pandavnagar Hinjawadi,
2688,DOWN,Pandavnagar Hinjawadi,Pandavnagar Hinjawadi,
2689,UP,Pandavnagar Pashan,Pandavnagar Pashan,
2690,DOWN,Pandavnagar Pashan,Pandavnagar Pashan,
2691,UP,Pandavnagar Senapati Bapat Road,Pandavnagar Senapati Bapat Road,
2692,DOWN,Pandavnagar Senapati Bapat Road,Pandavnagar Senapati Bapat Road,
2693,UP,Pandit Automotive,Pandit Automotive,
2694,DOWN,Pandit Automotive,Pandit Automotive,
2695,UP,Pandit Petrol Pump,Pandit Petrol Pump,
2696,DOWN,Pandit Petrol Pump,Pandit Petrol Pump,
2697,UP,Panhale Farm,Panhale Farm,
2698,DOWN,Panhale Farm,Panhale Farm,
2699,UP,Panjarpol,Panjarpol,
2700,DOWN,Panjarpol,Panjarpol,
2701,UP,Panmala,Panmala,
2702,DOWN,Panmala,Panmala,
2703,UP,Panmala Wagholi,Panmala Wagholi,
2704,DOWN,Panmala Wagholi,Panmala Wagholi,
2705,UP,Panyachi Taki Dhanori,Panyachi Taki Dhanori,
2706,DOWN,Panyachi Taki Dhanori,Panyachi Taki Dhanori,
2707,UP,Panyachi Taki Kendur,Panyachi Taki Kendur,
2708,DOWN,Panyachi Taki Kendur,Panyachi Taki Kendur,
2709,UP,Panyachi Taki Lohgaon,Panyachi Taki Lohgaon,
2710,DOWN,Panyachi Taki Lohgaon,Panyachi Taki Lohgaon,
2711,UP,Panyachi Taki Markal,Panyachi Taki Markal,
2712,DOWN,Panyachi Taki Markal,Panyachi Taki Markal,
2713,UP,Panyachi Taki Nanded,Panyachi Taki Nanded,
2714,DOWN,Panyachi Taki Nanded,Panyachi Taki Nanded,
2715,UP,Panyachi Taki NaviSangvi,Panyachi Taki Navi Sangvi,
2716,DOWN,Panyachi Taki NaviSangvi,Panyachi Taki Navi Sangvi,
2717,UP,Panyachi Taki Undri,Panyachi Taki Undri,
2718,DOWN,Panyachi Taki Undri,Panyachi Taki Undri,
2719,UP,Papdevasti,Papdevasti,
2720,DOWN,Papdevasti,Papdevasti,
2721,UP,Parade Ground Alandi Road,Parade Ground Alandi Road,
2722,DOWN,Parade Ground Alandi Road,Parade Ground Alandi Road,
2723,UP,Parade Ground NDA,Parade Ground NDA,
2724,DOWN,Parade Ground NDA,Parade Ground NDA,
2725,UP,Paramhansnagar,Paramhansnagar,
2726,DOWN,Paramhansnagar,Paramhansnagar,
2727,UP,Paramount Garden,Paramount Garden,
2728,DOWN,Paramount Garden,Paramount Garden,
2729,UP,Parandenagar,Parandenagar,
2730,DOWN,Parandenagar,Parandenagar,
2731,UP,Paranjape School,Paranjape School,
2732,DOWN,Paranjape School,Paranjape School,
2733,UP,Paranjpe Scheme Baner,Paranjpe Scheme Baner,
2734,DOWN,Paranjpe Scheme Baner,Paranjpe Scheme Baner,
2735,UP,Paranjpe Scheme Dagadevasti,Paranjpe Scheme Dagadevasti,
2736,DOWN,Paranjpe Scheme Dagadevasti,Paranjpe Scheme Dagadevasti,
2737,UP,Parhadvasti,Parhadvasti,
2738,DOWN,Parhadvasti,Parhadvasti,
2739,UP,Pari Company,Pari Company,
2740,DOWN,Pari Company,Pari Company,
2741,UP,Parkhi Madhyamik Vidyalay,Parkhi Madhyamik Vidyalay,
2742,DOWN,Parkhi Madhyamik Vidyalay,Parkhi Madhyamik Vidyalay,
2743,UP,Parmarnagar,Parmarnagar,
2744,DOWN,Parmarnagar,Parmarnagar,
2745,UP,Parvati Darshan,Parvati Darshan,
2746,DOWN,Parvati Darshan,Parvati Darshan,
2747,UP,Parvati Jalshuddhikaran Kendra,Parvati Jalshuddhikaran Kendra,
2748,DOWN,Parvati Jalshuddhikaran Kendra,Parvati Jalshuddhikaran Kendra,
2749,UP,Parvati Paytha,Parvati Payatha,
2750,DOWN,Parvati Paytha,Parvati Payatha,
2751,UP,Parvatigaon,Parvatigaon,
2752,DOWN,Parvatigaon,Parvatigaon,
2753,UP,Pasalkarvasti,Pasalkarvasti,
2754,DOWN,Pasalkarvasti,Pasalkarvasti,
2755,UP,Pashan Gate,Pashan Gate,
2756,DOWN,Pashan Gate,Pashan Gate,
2757,UP,Pashan Naka,Pashan Naka,
2758,DOWN,Pashan Naka,Pashan Naka,
2759,UP,Pashan Tale,Pashan Tale,
2760,DOWN,Pashan Tale,Pashan Tale,
2761,UP,Pashan Tank Rasta,Pashan Tank Rasta,
2762,DOWN,Pashan Tank Rasta,Pashan Tank Rasta,
2763,UP,Pathan Baba Darga,Pathan Baba Darga,
2764,DOWN,Pathan Baba Darga,Pathan Baba Darga,
2765,UP,Pathare Bungalow,Pathare Bungalow,
2766,DOWN,Pathare Bungalow,Pathare Bungalow,
2767,UP,Patharevasti,Patharevasti,
2768,DOWN,Patharevasti,Patharevasti,
2769,UP,Patidar Bhavan,Patidar Bhavan,
2770,DOWN,Patidar Bhavan,Patidar Bhavan,
2771,UP,Patil Colony,Patil Colony,
2772,DOWN,Patil Colony,Patil Colony,
2773,UP,Patil Estate,Patil Estate,
2774,DOWN,Patil Estate,Patil Estate,
2775,UP,Patilnagar,Patilnagar,
2776,DOWN,Patilnagar,Patilnagar,
2777,UP,Patrakarnagar,Patrakarnagar,
2778,DOWN,Patrakarnagar,Patrakarnagar,
2779,UP,Patrya Maruti,Patrya Maruti,
2780,DOWN,Patrya Maruti,Patrya Maruti,
2781,UP,Patwardhanbaug,Patwardhanbaug,
2782,DOWN,Patwardhanbaug,Patwardhanbaug,
2783,UP,Paud Phata,Paud Phata,
2784,DOWN,Paud Phata,Paud Phata,
2785,UP,Pawan Society,Pawan Society,
2786,DOWN,Pawan Society,Pawan Society,
2787,UP,Pawar Quarters,Pawar Quarters,
2788,DOWN,Pawar Quarters,Pawar Quarters,
2789,UP,Pawarmala,Pawarmala,
2790,DOWN,Pawarmala,Pawarmala,
2791,UP,Pawarvasti Chikhali Road,Pawarvasti Chikhali Road,
2792,DOWN,Pawarvasti Chikhali Road,Pawarvasti Chikhali Road,
2793,UP,Pawarvasti Wadgaonghenan,Pawarvasti Wadgaonghenan,
2794,DOWN,Pawarvasti Wadgaonghenan,Pawarvasti Wadgaonghenan,
2795,UP,Pawarwadi,Pawarwadi,
2796,DOWN,Pawarwadi,Pawarwadi,
2797,DOWN,Pawle Chowk,Pawle Chowk,
2798,UP,Paygudevasti,Paygudevasti,
2799,DOWN,Paygudevasti,Paygudevasti,
2800,UP,PC Pole Company,PC Pole Company,
2801,DOWN,PC Pole Company,PC Pole Company,
2802,UP,PCP College Chowk,PCP College Chowk,
2803,DOWN,PCP College Chowk,PCP College Chowk,
2804,UP,PDCC Bank Hinjawadi,PDCC Bank Hinjawadi,
2805,DOWN,PDCC Bank Hinjawadi,PDCC Bank Hinjawadi,
2806,UP,Peacock Garden,Peacock Garden,
2807,DOWN,Peacock Garden,Peacock Garden,
2808,UP,Pegra Gron Company,Pegra Gron Company,
2809,DOWN,Pegra Gron Company,Pegra Gron Company,
2810,UP,Perne Phata,Perne Phata,
2811,DOWN,Perne Phata,Perne Phata,
2812,UP,Pernegaon,Pernegaon,
2813,DOWN,Pernegaon,Pernegaon,
2814,UP,Pernevasti,Pernevasti,
2815,DOWN,Perugate Police Chowky,Perugate Police Chowky,
2816,UP,Peth,Peth,
2817,DOWN,Peth,Peth,
2818,UP,Phadke Haud,Phadke Haud,
2819,UP,Fadke Haud,Phadke Haud,
2820,DOWN,Phadke Haud,Phadke Haud,
2821,DOWN,Fadke Haud,Phadke Haud,
2822,UP,Philips,Philips,
2823,DOWN,Philips,Philips,
2824,UP,Phugewadi,Phugewadi,
2825,DOWN,Phugewadi,Phugewadi,
2826,UP,Phulenagar,Phulenagar,
2827,DOWN,Phulenagar,Phulenagar,
2828,UP,Phulenagar Landewadi,Phulenagar Landewadi,
2829,DOWN,Phulenagar Landewadi,Phulenagar Landewadi,
2830,UP,Phulgaon,Phulgaon,
2831,DOWN,Phulgaon,Phulgaon,
2832,UP,Pimpavali Phata,Pimpavali Phata,
2833,DOWN,Pimpavali Phata,Pimpavali Phata,
2834,UP,Pimplenilakh,Pimple Nilakh,
2835,UP,Pimple Nilakh,Pimple Nilakh,
2836,DOWN,Pimplenilakh,Pimple Nilakh,
2837,DOWN,Pimple Nilakh,Pimple Nilakh,
2838,UP,Pimplegurav,Pimplegurav,
2839,DOWN,Pimplegurav,Pimplegurav,
2840,UP,Pimplegurav Ma Na Pa Shala,Pimplegurav Ma Na Pa Shala,
2841,DOWN,Pimplegurav Ma Na Pa Shala,Pimplegurav Ma Na Pa Shala,
2842,UP,Pimplekarvasti,Pimplekarvasti,
2843,DOWN,Pimplekarvasti,Pimplekarvasti,
2844,UP,Pimplenilakh Shala,Pimplenilakh Shala,
2845,UP,Pimplesaudagar Chowk,Pimplesaudagar Chowk,
2846,DOWN,Pimplesaudagar Chowk,Pimplesaudagar Chowk,
2847,UP,Pimpri,Pimpri,
2848,DOWN,Pimpri,Pimpri,
2849,UP,Pimpri Court,Pimpri Court,
2850,DOWN,Pimpri Court,Pimpri Court,
2851,UP,Pimpri Sandas,Pimpri Sandas,
2852,DOWN,Pimpri Sandas,Pimpri Sandas,
2853,UP,Pimprigaon,Pimprigaon,
2854,DOWN,Pimprigaon,Pimprigaon,
2855,UP,Pimprinagar Ma Na Pa Shala,Pimprinagar Ma Na Pa Shala,
2856,DOWN,Pimprinagar Ma Na Pa Shala,Pimprinagar Ma Na Pa Shala,
2857,UP,Pinglevasti,Pinglevasti,
2858,DOWN,Pinglevasti,Pinglevasti,
2859,DOWN,Pinok Garden,Pinok Garden,
2860,UP,Pinok Society,Pinok Society,
2861,DOWN,Pinok Society,Pinok Society,
2862,UP,Pirangut,Pirangut,
2863,DOWN,Pirangut,Pirangut,
2864,UP,Pisoligaon,Pisoligaon,
2865,DOWN,Pisoligaon,Pisoligaon,
2866,UP,PK Biryani House,PK Biryani House,
2867,DOWN,PK Biryani House,PK Biryani House,
2868,UP,PK Chowk,PK Chowk,
2869,DOWN,PK Chowk,PK Chowk,
2870,UP,PL Deshpande Udyan,PL Deshpande Udyan,
2871,DOWN,PL Deshpande Udyan,PL Deshpande Udyan,
2872,UP,Police Chowky,Police Chowky,
2873,DOWN,Police Chowky,Police Chowky,
2874,UP,Police Ground,Police Ground,
2875,DOWN,Police Ground,Police Ground,
2876,UP,Police Line,Police Line,
2877,DOWN,Police Line,Police Line,
2878,UP,Police Line Phulenagar,Police Line Phulenagar,
2879,DOWN,Police Line Phulenagar,Police Line Phulenagar,
2880,UP,Police Vasahat Gokhalenager,Police Vasahat Gokhalenager,
2881,DOWN,Police Vasahat Gokhalenager,Police Vasahat Gokhalenager,
2882,UP,Police Workshop,Police Workshop,
2883,DOWN,Police Workshop,Police Workshop,
2884,UP,Pooja Hospital,Pooja Hospital,
2885,DOWN,Pooja Hospital,Pooja Hospital,
2886,UP,Poona Poultry,Poona Poultry,
2887,DOWN,Poona Poultry,Poona Poultry,
2888,UP,Popularnagar,Popularnagar,
2889,DOWN,Popularnagar,Popularnagar,
2890,UP,Posco Company,Posco Company,
2891,DOWN,Posco Company,Posco Company,
2892,UP,Potewadivasti,Potewadivasti,
2893,DOWN,Potewadivasti,Potewadivasti,
2894,DOWN,Potoba Mandir,Potoba Mandir,
2895,UP,Poultry Farm Agalambe,Poultry Farm Agalambe,
2896,DOWN,Poultry Farm Agalambe,Poultry Farm Agalambe,
2897,UP,Poultry Farm Anisha,Poultry Farm Anisha,
2898,DOWN,Poultry Farm Anisha,Poultry Farm Anisha,
2899,UP,Poultry Farm Darshan,Poultry Farm Darshan,
2900,DOWN,Poultry Farm Darshan,Poultry Farm Darshan,
2901,UP,Poultry Farm Deccan,Poultry Farm Deccan,
2902,DOWN,Poultry Farm Deccan,Poultry Farm Deccan,
2903,UP,Poultry Farm Desai,Poultry Farm Desai,
2904,DOWN,Poultry Farm Desai,Poultry Farm Desai,
2905,UP,Poultry Farm Dhayari,Poultry Farm Dhayari,
2906,DOWN,Poultry Farm Dhayari,Poultry Farm Dhayari,
2907,UP,Poultry Farm Kandhare,Poultry Farm Kandhare,
2908,DOWN,Poultry Farm Kandhare,Poultry Farm Kandhare,
2909,UP,Poultry Farm Mumbai Road,Poultry Farm Mumbai Road,
2910,DOWN,Poultry Farm Mumbai Road,Poultry Farm Mumbai Road,
2911,UP,Poultry Farm Rehe,Poultry Farm Rehe,
2912,DOWN,Poultry Farm Rehe,Poultry Farm Rehe,
2913,UP,Poultry Farm Sangrun,Poultry Farm Sangrun,
2914,DOWN,Poultry Farm Sangrun,Poultry Farm Sangrun,
2915,UP,Poultry Farm Saurabh,Poultry Farm Saurabh,
2916,DOWN,Poultry Farm Saurabh,Poultry Farm Saurabh,
2917,UP,Poultry Farm Shivneri,Poultry Farm Shivneri,
2918,DOWN,Poultry Farm Shivneri,Poultry Farm Shivneri,
2919,UP,Poultry Farm Sorthapwadi,Poultry Farm Sorthapwadi,
2920,DOWN,Poultry Farm Sorthapwadi,Poultry Farm Sorthapwadi,
2921,UP,Poultry Farm Trimurti,Poultry Farm Trimurti,
2922,DOWN,Poultry Farm Trimurti,Poultry Farm Trimurti,
2923,UP,Poultry Farm Venkteshwara,Poultry Farm Venkteshwara,
2924,DOWN,Poultry Farm Venkteshwara,Poultry Farm Venkteshwara,
2925,UP,Power House Chinchwadenagar,Power House Chinchwadenagar,
2926,DOWN,Power House Chinchwadenagar,Power House Chinchwadenagar,
2927,UP,Power House Fursungi,Power House Fursungi,
2928,DOWN,Power House Fursungi,Power House Fursungi,
2929,UP,Power House Ghotawade,Power House Ghotawade,
2930,DOWN,Power House Ghotawade,Power House Ghotawade,
2931,UP,Power House Hinjawadi,Power House Hinjawadi,
2932,DOWN,Power House Hinjawadi,Power House Hinjawadi,
2933,UP,Power House Indrayninagar,Power House Indrayninagar,
2934,DOWN,Power House Indrayninagar,Power House Indrayninagar,
2935,UP,Power House Khadki,Power House Khadki,
2936,DOWN,Power House Khadki,Power House Khadki,
2937,UP,Power House Padmawati,Power House Padmavati,
2938,DOWN,Power House Padmawati,Power House Padmavati,
2939,UP,Power House Rastapeth,Power House Rastapeth,
2940,DOWN,Power House Rastapeth,Power House Rastapeth,
2941,UP,Power House Theur,Power House Theur,
2942,DOWN,Power House Theur,Power House Theur,
2943,UP,Power House Tulapur,Power House Tulapur,
2944,DOWN,Power House Tulapur,Power House Tulapur,
2945,UP,Prachi Apartment,Prachi Apartment,
2946,DOWN,Prachi Apartment,Prachi Apartment,
2947,UP,Pradhikaran Corner,Pradhikaran Corner,
2948,DOWN,Pradhikaran Corner,Pradhikaran Corner,
2949,UP,Pradhikaran Police Chowky,Pradhikaran Police Chowky,
2950,DOWN,Pradhikaran Police Chowky,Pradhikaran Police Chowky,
2951,UP,Pragati Udyan,Pragati Udyan,
2952,DOWN,Pragati Udyan,Pragati Udyan,
2953,UP,Prakash Chicken Center,Prakash Chicken Center,
2954,DOWN,Prakash Chicken Center,Prakash Chicken Center,
2955,UP,Prashant Society,Prashant Society,
2956,DOWN,Prashant Society,Prashant Society,
2957,UP,Prathamik Arogya Kendra,Prathamik Arogya Kendra,
2958,DOWN,Prathamik Arogya Kendra,Prathamik Arogya Kendra,
2959,UP,Pratiknagar,Pratiknagar,
2960,DOWN,Pratiknagar,Pratiknagar,
2961,UP,Pravin Masala Company,Pravin Masala Company,
2962,DOWN,Pravin Masala Company,Pravin Masala Company,
2963,UP,Pravin Mehendi,Pravin Mehendi,
2964,DOWN,Pravin Mehendi,Pravin Mehendi,
2965,UP,Prayag Dham Phata,Prayag Dham Phata,
2966,DOWN,Prayag Dham Phata,Prayag Dham Phata,
2967,UP,Prayagdham Ashram,Prayagdham Ashram,
2968,DOWN,Prayagdham Ashram,Prayagdham Ashram,
2969,UP,Prayagdham Ashram Gate,Prayagdham Ashram Gate,
2970,DOWN,Prayagdham Ashram Gate,Prayagdham Ashram Gate,
2971,UP,Prayagdham Hospital,Prayagdham Hospital,
2972,DOWN,Prayagdham Hospital,Prayagdham Hospital,
2973,UP,Premlok Park,Premlok Park,
2974,DOWN,Premlok Park,Premlok Park,
2975,UP,Priyanka Park,Priyanka Park,
2976,DOWN,Priyanka Park,Priyanka Park,
2977,UP,Protacto Company,Protacto Company,
2978,DOWN,Protacto Company,Protacto Company,
2979,UP,Provision Stores,Provision Stores,
2980,DOWN,Provision Stores,Provision Stores,
2981,UP,Pudumjee Paper Mill,Pudumjee Paper Mill,
2982,DOWN,Pudumjee Paper Mill,Pudumjee Paper Mill,
2983,UP,Pulachiwadi,Pulachiwadi,
2984,DOWN,Pulachiwadi,Pulachiwadi,
2985,UP,Pumping Station,Pumping Station,
2986,DOWN,Pumping Station,Pumping Station,
2987,UP,Punawale,Punawale,
2988,DOWN,Punawale,Punawale,
2989,UP,Punawale corner,Punawale Corner,
2990,DOWN,Punawale corner,Punawale Corner,
2991,UP,Punawale Phata,Punawale Phata,
2992,DOWN,Punawale Phata,Punawale Phata,
2993,UP,Pune Station,Pune Station,
2994,DOWN,Pune Station,Pune Station,
2995,UP,Pune Station Depo,Pune Station Depo,
2996,DOWN,Pune Station Depo,Pune Station Depo,
2997,UP,Pune Vidhyapeeth,Pune Vidhyapeeth,
2998,DOWN,Pune Vidhyapeeth,Pune Vidhyapeeth,
2999,UP,Pune Vidhyapeeth Gate,Pune Vidhyapeeth Gate,
3000,DOWN,Pune Vidhyapeeth Gate,Pune Vidhyapeeth Gate,
3001,DOWN,Pune Vidhyapeeth Gate,Pune Vidhyapeeth Gate,
3002,UP,Pune Vidhyapeeth Gate Aundh Road,Pune Vidhyapeeth Gate Aundh Road,
3003,UP,Pune Vidhyapeeth Gate Baner Road,Pune Vidhyapeeth Gate Baner Road,
3004,UP,Pune Vidhyapeeth Gate Pashan Road,Pune Vidhyapeeth Gate Pashan Road,
3005,UP,Punekarvasti,Punekarvasti,
3006,DOWN,Punekarvasti,Punekarvasti,
3007,UP,Purva Arcade,Purva Arcade,
3008,DOWN,Purva Arcade,Purva Arcade,
3009,UP,Pushp Mangal,Pushp Mangal,
3010,DOWN,Pushp Mangal,Pushp Mangal,
3011,UP,PWD Colony,PWD Colony,
3012,DOWN,PWD Colony,PWD Colony,
3013,UP,Quality Bakery,Quality Bakery,
3014,DOWN,Quality Bakery,Quality Bakery,
3015,UP,Quarter Gate,Quarter Gate,
3016,DOWN,Quarter Gate,Quarter Gate,
3017,UP,Queen Bajal Company,Queen Bajal Company,
3018,DOWN,Queen Bajal Company,Queen Bajal Company,
3019,UP,Racecourse,Racecourse,
3020,DOWN,Racecourse,Racecourse,
3021,UP,Radha Hotel,Radha Hotel,
3022,DOWN,Radha Hotel,Radha Hotel,
3023,UP,Radha Swami Satsang,Radha Swami Satsang,
3024,DOWN,Radha Swami Satsang,Radha Swami Satsang,
3025,UP,Radhika Society,Radhika Society,
3026,DOWN,Radhika Society,Radhika Society,
3027,UP,Raghavdas Shala,Raghavdas Shala,
3028,DOWN,Raghavdas Shala,Raghavdas Shala,
3029,UP,Raghunandan Mangal Karyalay,Raghunandan Mangal Karyalay,
3030,DOWN,Raghunandan Mangal Karyalay,Raghunandan Mangal Karyalay,
3031,UP,Rahatnigaon,Rahatani Gaon,
3032,DOWN,Rahatnigaon,Rahatani Gaon,
3033,UP,Rahatani Phata,Rahatani Phata,
3034,DOWN,Rahatani Phata,Rahatani Phata,
3035,UP,Rahatwadegaon,Rahatwadegaon,
3036,DOWN,Rahatwadegaon,Rahatwadegaon,
3037,UP,Rahul Park Gate Number 2,Rahul Park Gate Number 2,
3038,DOWN,Rahul Park Gate Number 2,Rahul Park Gate Number 2,
3039,UP,Rahul Park Gate Number 4,Rahul Park Gate Number 4,
3040,DOWN,Rahul Park Gate Number 4,Rahul Park Gate Number 4,
3041,UP,Raikarmala,Raikarmala,
3042,DOWN,Raikarmala,Raikarmala,
3043,UP,Railway Crossing Ghorpadi,Railway Crossing Ghorpadi,
3044,DOWN,Railway Crossing Ghorpadi,Railway Crossing Ghorpadi,
3045,UP,Railway Crossing Manjri,Railway Crossing Manjri,
3046,DOWN,Railway Crossing Manjri,Railway Crossing Manjri,
3047,UP,Railway Crossing Mhatobachi Alandi,Railway Crossing Mhatobachi Alandi,
3048,DOWN,Railway Crossing Mhatobachi Alandi,Railway Crossing Mhatobachi Alandi,
3049,UP,Railway Crossing Sasanenagar,Railway Crossing Sasanenagar,
3050,DOWN,Railway Crossing Sasanenagar,Railway Crossing Sasanenagar,
3051,UP,Railway Gate Number 1,Railway Gate Number 1,
3052,DOWN,Railway Gate Number 1,Railway Gate Number 1,
3053,UP,Railway Gate Sasanenagar,Railway Gate Sasanenagar,
3054,DOWN,Railway Gate Sasanenagar,Railway Gate Sasanenagar,
3055,DOWN,Railway Gate Uralikanchan,Railway Gate Uralikanchan,
3056,UP,Railway Quarters,Railway Quarters,
3057,DOWN,Railway Quarters,Railway Quarters,
3058,UP,Raj Group,Raj Group,
3059,DOWN,Raj Group,Raj Group,
3060,UP,Raja Bungalow,Raja Bungalow,
3061,DOWN,Raja Bungalow,Raja Bungalow,
3062,UP,Rajaram Gas,Rajaram Gas,
3063,DOWN,Rajaram Gas,Rajaram Gas,
3064,UP,Rajaram Pul,Rajaram Pul,
3065,DOWN,Rajaram Pul,Rajaram Pul,
3066,UP,Rajaram Pul Corner,Rajaram Pul Corner,
3067,DOWN,Rajaram Pul Corner,Rajaram Pul Corner,
3068,UP,Rajas Society,Rajas Society,
3069,DOWN,Rajas Society,Rajas Society,
3070,UP,Rajas Society Corner,Rajas Society Corner,
3071,DOWN,Rajas Society Corner,Rajas Society Corner,
3072,UP,Rajasthan Hotel,Rajasthan Hotel,
3073,DOWN,Rajasthan Hotel,Rajasthan Hotel,
3074,UP,Raje Shivajinagar,Raje Shivajinagar,
3075,DOWN,Raje Shivajinagar,Raje Shivajinagar,
3076,UP,Raje Shivajinagar Phata,Raje Shivajinagar Phata,
3077,DOWN,Raje Shivajinagar Phata,Raje Shivajinagar Phata,
3078,UP,Rajendra Pipe Company,Rajendra Pipe Company,
3079,DOWN,Rajendra Pipe Company,Rajendra Pipe Company,
3080,UP,Rajendranagar,Rajendranagar,
3081,DOWN,Rajendranagar,Rajendranagar,
3082,UP,Rajesh Socity Corner,Rajesh Society Corner,
3083,DOWN,Rajesh Society Corner,Rajesh Society Corner,
3084,UP,Rajguru Mahavidyalay,Rajguru Mahavidyalay,
3085,DOWN,Rajguru Mahavidyalay,Rajguru Mahavidyalay,
3086,UP,Rajgurunagar,Rajgurunagar,
3087,DOWN,Rajgurunagar,Rajgurunagar,
3088,UP,Rajgurunagar Petrol Pump,Rajgurunagar Petrol Pump,
3089,DOWN,Rajgurunagar Petrol Pump,Rajgurunagar Petrol Pump,
3090,UP,Rajiv Gandhinagar,Rajiv Gandhinagar,
3091,DOWN,Rajiv Gandhinagar,Rajiv Gandhinagar,
3092,UP,Rajmudra Society,Rajmudra Society,
3093,DOWN,Rajmudra Society,Rajmudra Society,
3094,UP,Rajwade Bungalow,Rajwade Bungalow,
3095,DOWN,Rajwade Bungalow,Rajwade Bungalow,
3096,UP,Rakesh Sweet Mart,Rakesh Sweet Mart,
3097,DOWN,Rakesh Sweet Mart,Rakesh Sweet Mart,
3098,UP,Rakshak Chowk,Rakshak Chowk,
3099,DOWN,Rakshak Chowk,Rakshak Chowk,
3100,DOWN,Rakshak Society,Rakshak Society,
3101,UP,Rakshaknagar,Rakshaknagar,
3102,DOWN,Rakshaknagar,Rakshaknagar,
3103,UP,Rakshalekha Society,Rakshalekha Society,
3104,DOWN,Rakshalekha Society,Rakshalekha Society,
3105,UP,Rakshevasti,Rakshevasti,
3106,DOWN,Rakshevasti,Rakshevasti,
3107,UP,Rama Bistake Park,Rama Bistake Park,
3108,DOWN,Rama Bistake Park,Rama Bistake Park,
3109,UP,Rama Krushi Rasayan Karkhana,Rama Krushi Rasayan Karkhana,
3110,DOWN,Rama Krushi Rasayan Karkhana,Rama Krushi Rasayan Karkhana,
3111,UP,Ramanbaug Shala,Ramanbaug Shala,
3112,DOWN,Ramanbaug Shala,Ramanbaug Shala,
3113,UP,Rambaug,Rambaug,
3114,DOWN,Rambaug,Rambaug,
3115,UP,Ramdas Maral,Ramdas Maral,
3116,DOWN,Ramdas Maral,Ramdas Maral,
3117,UP,Ramkrushna Mangal Karyalay,Ramkrushna Mangal Karyalay,
3118,DOWN,Ramkrushna Mangal Karyalay,Ramkrushna Mangal Karyalay,
3119,UP,Ramnagar Bopkhel,Ramnagar Bopkhel,
3120,DOWN,Ramnagar Bopkhel,Ramnagar Bopkhel,
3121,UP,Ramnagar Pimplegurav,Ramnagar Pimplegurav,
3122,DOWN,Ramnagar Pimplegurav,Ramnagar Pimplegurav,
3123,UP,Ramnagar Rahatni,Ramnagar Rahatni,
3124,DOWN,Ramnagar Rahatni,Ramnagar Rahatni,
3125,UP,Ramnagari,Ramnagari,
3126,DOWN,Ramnagari,Ramnagari,
3127,UP,Ramoshigate,Ramoshigate,
3128,DOWN,Ramoshigate,Ramoshigate,
3129,UP,Ramoshiwadi,Ramoshiwadi,
3130,DOWN,Ramoshiwadi,Ramoshiwadi,
3131,UP,Ramtekdi,Ramtekdi,
3132,DOWN,Ramtekdi,Ramtekdi,
3133,UP,Ramwadi Jakat Naka,Ramwadi Jakat Naka,
3134,DOWN,Ramwadi Jakat Naka,Ramwadi Jakat Naka,
3135,UP,Ramyanagari,Ramyanagari,
3136,DOWN,Ramyanagari,Ramyanagari,
3137,UP,Rangehills Circle 1,Rangehills Circle 1,
3138,DOWN,Rangehills Circle 1,Rangehills Circle 1,
3139,UP,Rangehills Circle 2,Rangehills Circle 2,
3140,DOWN,Rangehills Circle 2,Rangehills Circle 2,
3141,UP,Rangehills Corner,Rangehills Corner,
3142,DOWN,Rangehills Corner,Rangehills Corner,
3143,UP,Rangehills H type,Rangehills H type,
3144,DOWN,Rangehills H type,Rangehills H type,
3145,UP,Rangehills Post Office,Rangehills Post Office,
3146,DOWN,Rangehills Post Office,Rangehills Post Office,
3147,UP,Rangicha Odha,Rangicha Odha,
3148,DOWN,Rangicha Odha,Rangicha Odha,
3149,UP,Ranjai Hotel,Ranjai Hotel,
3150,DOWN,Ranjai Hotel,Ranjai Hotel,
3151,UP,Ranubaimala,Ranubaimala,
3152,DOWN,Ranubaimala,Ranubaimala,
3153,UP,Ranwarevasti,Ranwarevasti,
3154,DOWN,Ranwarevasti,Ranwarevasti,
3155,UP,Rasalwadi Phata,Rasalwadi Phata,
3156,UP,Rasawadi Phata,Rasawadi Phata,
3157,DOWN,Rasawadi Phata,Rasawadi Phata,
3158,UP,Rashmi Apartment,Rashmi Apartment,
3159,DOWN,Rashmi Apartment,Rashmi Apartment,
3160,UP,Rasrang Sweet Corner,Rasrang Sweet Corner,
3161,DOWN,Rasrang Sweet Corner,Rasrang Sweet Corner,
3162,UP,Rautnagar,Rautnagar,
3163,DOWN,Rautnagar,Rautnagar,
3164,UP,Rautvasti,Rautvasti,
3165,DOWN,Rautvasti,Rautvasti,
3166,UP,Rautwadi,Rautwadi,
3167,DOWN,Rautwadi,Rautwadi,
3168,UP,Ravet Basket Pul,Ravet Basket Pul,
3169,DOWN,Ravet Basket Pul,Ravet Basket Pul,
3170,UP,Raviraj Hotel,Raviraj Hotel,
3171,DOWN,Raviraj Hotel,Raviraj Hotel,
3172,UP,Raviraj Residency,Raviraj Residency,
